index,antibiotic
7929,ertapenem
7929,fosfomycin
7929,levofloxacin
7929,piperacillin-tazobactam
7929,tigecycline
7929,tobramycin
7929,trimethoprim-sulfamethoxazole
7930,amoxicillin
7930,ampicillin
7930,azithromycin
7930,carbenicillin
7930,cefazolin
7930,cefepime
7930,ceftriaxone
7930,clindamycin
7930,levofloxacin
7930,oxacillin
7931,ampicillin
7931,azithromycin
7931,chloramphenicol
7931,streptomycin
7931,sulfisoxazole
7931,tetracycline
7931,trimethoprim-sulfamethoxazole
7932,amoxicillin-clavulanic acid
7932,ampicillin-sulbactam
7932,ampicillin
7932,aztreonam
7932,cefazolin
7932,cefepime
7932,cefixime
7932,cefotaxime
7932,cefpodoxime
7932,ceftazidime
7932,ceftiofur
7932,ceftriaxone
7932,cefuroxime
7932,chloramphenicol
7932,ciprofloxacin
7932,doxycycline
7932,gentamicin
7932,streptomycin
7932,tetracycline
7932,tobramycin
7932,trimethoprim-sulfamethoxazole
7933,ampicillin
7933,cefuroxime
7933,ertapenem
7933,meropenem
7934,amoxicillin
7934,ampicillin
7934,azithromycin
7934,erythromycin
7934,oxacillin
7935,amoxicillin
7935,ampicillin
7935,erythromycin
7935,oxacillin
7936,amoxicillin
7936,ampicillin
7936,azithromycin
7936,erythromycin
7936,oxacillin
7937,amikacin
7937,ampicillin-sulbactam
7937,ampicillin
7937,aztreonam
7937,cefazolin
7937,cefepime
7937,cefotaxime
7937,cefotetan
7937,cefoxitin
7937,cefpodoxime
7937,ceftazidime
7937,ceftolozane-tazobactam
7937,ceftriaxone
7937,cefuroxime
7937,cephalothin
7937,ciprofloxacin
7937,ertapenem
7937,imipenem
7937,levofloxacin
7937,meropenem
7937,moxifloxacin
7937,nalidixic acid
7937,nitrofurantoin
7937,piperacillin-tazobactam
7937,tobramycin
7937,trimethoprim-sulfamethoxazole
7938,ampicillin
7938,nitrofurantoin
7939,ampicillin
7940,ampicillin
7941,ampicillin
7942,ampicillin-sulbactam
7942,ampicillin
7942,aztreonam
7942,cefazolin
7942,cefepime
7942,cefotaxime
7942,cefpodoxime
7942,ceftazidime
7942,ceftriaxone
7942,cefuroxime
7942,cephalothin
7942,gentamicin
7942,moxifloxacin
7942,nalidixic acid
7942,tetracycline
7943,ampicillin-sulbactam
7943,ampicillin
7943,aztreonam
7943,cefazolin
7943,cefepime
7943,cefotaxime
7943,cefpodoxime
7943,ceftriaxone
7943,cefuroxime
7943,cephalothin
7943,nitrofurantoin
7943,tetracycline
7943,tobramycin
7943,trimethoprim-sulfamethoxazole
7944,ampicillin-sulbactam
7944,ampicillin
7944,nitrofurantoin
7944,tetracycline
7945,ampicillin
7945,nitrofurantoin
7946,ampicillin-sulbactam
7946,ampicillin
7946,aztreonam
7946,cefazolin
7946,cefepime
7946,cefotaxime
7946,cefpodoxime
7946,ceftazidime
7946,ceftriaxone
7946,cefuroxime
7946,cephalothin
7946,gentamicin
7946,nitrofurantoin
7946,tetracycline
7946,trimethoprim-sulfamethoxazole
7947,ampicillin
7948,ampicillin
7948,nitrofurantoin
7949,ampicillin
7949,moxifloxacin
7949,nalidixic acid
7949,nitrofurantoin
7949,trimethoprim-sulfamethoxazole
7950,ampicillin
7950,nitrofurantoin
7951,ampicillin-sulbactam
7951,ampicillin
7951,cefazolin
7951,cefepime
7951,cefotaxime
7951,cefoxitin
7951,cefpodoxime
7951,ceftazidime-avibactam
7951,ceftazidime
7951,ceftolozane-tazobactam
7951,ceftriaxone
7951,cefuroxime
7951,cephalothin
7951,imipenem
7951,meropenem
7951,piperacillin-tazobactam
7951,trimethoprim-sulfamethoxazole
7952,ampicillin
7952,nitrofurantoin
7953,amikacin
7953,ampicillin-sulbactam
7953,ampicillin
7953,aztreonam
7953,cefazolin
7953,cefepime
7953,cefotaxime
7953,cefotetan
7953,cefoxitin
7953,cefpodoxime
7953,ceftazidime-avibactam
7953,ceftazidime
7953,ceftolozane-tazobactam
7953,ceftriaxone
7953,cefuroxime
7953,cephalothin
7953,ciprofloxacin
7953,ertapenem
7953,gentamicin
7953,imipenem
7953,levofloxacin
7953,meropenem
7953,moxifloxacin
7953,nalidixic acid
7953,nitrofurantoin
7953,piperacillin-tazobactam
7953,tetracycline
7953,tobramycin
7953,trimethoprim-sulfamethoxazole
7954,ampicillin
7954,aztreonam
7954,cefazolin
7954,cefotaxime
7954,cefpodoxime
7954,ceftazidime
7954,ceftriaxone
7954,cefuroxime
7954,cephalothin
7955,amikacin
7955,ampicillin-sulbactam
7955,ampicillin
7955,aztreonam
7955,cefazolin
7955,cefepime
7955,cefotaxime
7955,cefpodoxime
7955,ceftazidime
7955,ceftolozane-tazobactam
7955,ceftriaxone
7955,cefuroxime
7955,cephalothin
7955,ciprofloxacin
7955,gentamicin
7955,levofloxacin
7955,moxifloxacin
7955,nalidixic acid
7955,nitrofurantoin
7955,tobramycin
7956,ampicillin-sulbactam
7956,ampicillin
7956,aztreonam
7956,cefazolin
7956,cefepime
7956,cefotaxime
7956,cefpodoxime
7956,ceftazidime
7956,ceftriaxone
7956,cefuroxime
7956,cephalothin
7956,gentamicin
7956,nitrofurantoin
7956,tetracycline
7956,tobramycin
7956,trimethoprim-sulfamethoxazole
7957,ampicillin-sulbactam
7957,ampicillin
7957,cefoxitin
7957,cefuroxime
7957,cephalothin
7957,nalidixic acid
7957,nitrofurantoin
7957,piperacillin-tazobactam
7957,tetracycline
7957,tigecycline
7958,ampicillin
7959,ampicillin-sulbactam
7959,ampicillin
7959,cefoxitin
7959,cefuroxime
7959,cephalothin
7959,nalidixic acid
7959,nitrofurantoin
7959,tetracycline
7959,tigecycline
7960,ampicillin-sulbactam
7960,ampicillin
7960,aztreonam
7960,cefazolin
7960,cefepime
7960,cefotaxime
7960,cefpodoxime
7960,ceftazidime
7960,ceftriaxone
7960,cefuroxime
7960,cephalothin
7960,gentamicin
7960,nalidixic acid
7960,nitrofurantoin
7960,tetracycline
7960,tobramycin
7960,trimethoprim-sulfamethoxazole
7961,ampicillin-sulbactam
7961,ampicillin
7961,aztreonam
7961,cefazolin
7961,cefepime
7961,cefotaxime
7961,cefpodoxime
7961,ceftolozane-tazobactam
7961,ceftriaxone
7961,cefuroxime
7961,cephalothin
7961,ciprofloxacin
7961,ertapenem
7961,gentamicin
7961,imipenem
7961,levofloxacin
7961,meropenem
7961,moxifloxacin
7961,nalidixic acid
7961,piperacillin-tazobactam
7961,tetracycline
7961,trimethoprim-sulfamethoxazole
7962,ampicillin-sulbactam
7962,ampicillin
7962,aztreonam
7962,cefazolin
7962,cefepime
7962,cefotaxime
7962,cefpodoxime
7962,ceftazidime
7962,ceftriaxone
7962,cefuroxime
7962,cephalothin
7962,gentamicin
7962,nitrofurantoin
7962,tetracycline
7962,trimethoprim-sulfamethoxazole
7963,ampicillin-sulbactam
7963,ampicillin
7963,aztreonam
7963,cefazolin
7963,cefepime
7963,cefotaxime
7963,cefpodoxime
7963,ceftazidime
7963,ceftolozane-tazobactam
7963,ceftriaxone
7963,cefuroxime
7963,cephalothin
7963,ciprofloxacin
7963,gentamicin
7963,levofloxacin
7963,moxifloxacin
7963,nalidixic acid
7963,nitrofurantoin
7963,piperacillin-tazobactam
7963,tobramycin
7963,trimethoprim-sulfamethoxazole
7964,amikacin
7964,ampicillin-sulbactam
7964,ampicillin
7964,aztreonam
7964,cefazolin
7964,cefepime
7964,cefotaxime
7964,cefotetan
7964,cefoxitin
7964,cefpodoxime
7964,ceftazidime-avibactam
7964,ceftazidime
7964,ceftolozane-tazobactam
7964,ceftriaxone
7964,cefuroxime
7964,cephalothin
7964,ciprofloxacin
7964,ertapenem
7964,imipenem
7964,levofloxacin
7964,meropenem
7964,moxifloxacin
7964,nalidixic acid
7964,nitrofurantoin
7964,piperacillin-tazobactam
7964,tetracycline
7964,tigecycline
7964,tobramycin
7965,ampicillin
7965,nitrofurantoin
7966,ampicillin-sulbactam
7966,ampicillin
7966,aztreonam
7966,cefazolin
7966,cefepime
7966,cefotaxime
7966,cefoxitin
7966,cefpodoxime
7966,ceftazidime
7966,ceftolozane-tazobactam
7966,ceftriaxone
7966,cefuroxime
7966,cephalothin
7966,ertapenem
7966,gentamicin
7966,meropenem
7966,nitrofurantoin
7966,piperacillin-tazobactam
7966,tobramycin
7966,trimethoprim-sulfamethoxazole
7967,ampicillin
7967,aztreonam
7967,cefazolin
7967,cefepime
7967,cefotaxime
7967,cefpodoxime
7967,ceftazidime
7967,ceftriaxone
7967,cefuroxime
7967,cephalothin
7967,gentamicin
7967,nitrofurantoin
7967,tetracycline
7967,trimethoprim-sulfamethoxazole
7968,ampicillin-sulbactam
7968,ampicillin
7968,tetracycline
7969,ampicillin-sulbactam
7969,ampicillin
7969,aztreonam
7969,cefazolin
7969,cefepime
7969,cefotaxime
7969,cefoxitin
7969,cefpodoxime
7969,ceftazidime
7969,ceftolozane-tazobactam
7969,ceftriaxone
7969,cefuroxime
7969,cephalothin
7969,ciprofloxacin
7969,ertapenem
7969,gentamicin
7969,levofloxacin
7969,meropenem
7969,moxifloxacin
7969,nalidixic acid
7969,nitrofurantoin
7969,piperacillin-tazobactam
7969,tetracycline
7969,trimethoprim-sulfamethoxazole
7970,ampicillin-sulbactam
7970,ampicillin
7970,cephalothin
7970,ciprofloxacin
7970,moxifloxacin
7970,nalidixic acid
7970,nitrofurantoin
7970,piperacillin-tazobactam
7970,trimethoprim-sulfamethoxazole
7971,ampicillin-sulbactam
7971,ampicillin
7971,aztreonam
7971,cefazolin
7971,cefotaxime
7971,cefpodoxime
7971,ceftazidime
7971,ceftriaxone
7971,cefuroxime
7971,cephalothin
7971,nitrofurantoin
7971,tetracycline
7971,trimethoprim-sulfamethoxazole
7972,ampicillin
7972,nitrofurantoin
7973,ampicillin-sulbactam
7973,ampicillin
7973,aztreonam
7973,cefazolin
7973,cefepime
7973,cefotaxime
7973,cefoxitin
7973,cefpodoxime
7973,ceftazidime
7973,ceftolozane-tazobactam
7973,ceftriaxone
7973,cefuroxime
7973,cephalothin
7973,ciprofloxacin
7973,ertapenem
7973,gentamicin
7973,imipenem
7973,levofloxacin
7973,meropenem
7973,moxifloxacin
7973,nalidixic acid
7973,nitrofurantoin
7973,piperacillin-tazobactam
7973,trimethoprim-sulfamethoxazole
7974,ampicillin
7974,aztreonam
7974,cefazolin
7974,cefotaxime
7974,cefpodoxime
7974,ceftazidime
7974,ceftriaxone
7974,cefuroxime
7974,cephalothin
7974,gentamicin
7974,tobramycin
7974,trimethoprim-sulfamethoxazole
7975,ampicillin
7976,ampicillin
7976,nitrofurantoin
7977,ampicillin
7977,ciprofloxacin
7977,gentamicin
7977,levofloxacin
7977,moxifloxacin
7977,nalidixic acid
7977,tetracycline
7978,ampicillin
7979,ampicillin-sulbactam
7979,ampicillin
7979,aztreonam
7979,cefazolin
7979,cefepime
7979,cefotaxime
7979,cefpodoxime
7979,ceftazidime
7979,ceftolozane-tazobactam
7979,ceftriaxone
7979,cefuroxime
7979,cephalothin
7979,ciprofloxacin
7979,gentamicin
7979,moxifloxacin
7979,nalidixic acid
7979,nitrofurantoin
7979,tetracycline
7979,tobramycin
7979,trimethoprim-sulfamethoxazole
7980,ampicillin
7981,ampicillin
7981,nitrofurantoin
7982,ampicillin-sulbactam
7982,ampicillin
7982,cefazolin
7982,nitrofurantoin
7982,piperacillin-tazobactam
7982,tetracycline
7982,trimethoprim-sulfamethoxazole
7983,ampicillin-sulbactam
7983,ampicillin
7983,nitrofurantoin
7983,tetracycline
7984,ampicillin-sulbactam
7984,ampicillin
7984,aztreonam
7984,cefazolin
7984,cefotaxime
7984,cefpodoxime
7984,ceftazidime
7984,ceftolozane-tazobactam
7984,ceftriaxone
7984,cefuroxime
7984,cephalothin
7984,ciprofloxacin
7984,gentamicin
7984,levofloxacin
7984,moxifloxacin
7984,nalidixic acid
7984,nitrofurantoin
7984,tobramycin
7984,trimethoprim-sulfamethoxazole
7985,ampicillin-sulbactam
7985,ampicillin
7985,aztreonam
7985,cefazolin
7985,cefepime
7985,cefotaxime
7985,cefpodoxime
7985,ceftazidime
7985,ceftolozane-tazobactam
7985,ceftriaxone
7985,cefuroxime
7985,cephalothin
7985,gentamicin
7985,nalidixic acid
7985,tetracycline
7985,tobramycin
7986,ampicillin-sulbactam
7986,ampicillin
7986,aztreonam
7986,cefazolin
7986,cefepime
7986,cefotaxime
7986,cefpodoxime
7986,ceftazidime
7986,ceftriaxone
7986,cefuroxime
7986,cephalothin
7986,nitrofurantoin
7986,tetracycline
7986,trimethoprim-sulfamethoxazole
7987,ampicillin
7987,nalidixic acid
7987,nitrofurantoin
7988,ampicillin
7988,piperacillin-tazobactam
7989,ampicillin
7989,nitrofurantoin
7989,trimethoprim-sulfamethoxazole
7990,ampicillin-sulbactam
7990,ampicillin
7990,aztreonam
7990,cefazolin
7990,cefotaxime
7990,cefpodoxime
7990,ceftazidime
7990,ceftolozane-tazobactam
7990,ceftriaxone
7990,cefuroxime
7990,cephalothin
7990,gentamicin
7990,tetracycline
7990,tobramycin
7990,trimethoprim-sulfamethoxazole
7991,ampicillin-sulbactam
7991,ampicillin
7991,tetracycline
7991,trimethoprim-sulfamethoxazole
7992,ampicillin-sulbactam
7992,ampicillin
7992,aztreonam
7992,cefazolin
7992,cefepime
7992,cefotaxime
7992,cefpodoxime
7992,ceftazidime
7992,ceftolozane-tazobactam
7992,ceftriaxone
7992,cefuroxime
7992,cephalothin
7992,nitrofurantoin
7992,tobramycin
7993,ampicillin
7993,nitrofurantoin
7993,tetracycline
7993,trimethoprim-sulfamethoxazole
7994,ampicillin
7994,nitrofurantoin
7994,tetracycline
7995,ampicillin-sulbactam
7995,ampicillin
7995,aztreonam
7995,cefazolin
7995,cefepime
7995,cefotaxime
7995,cefoxitin
7995,cefpodoxime
7995,ceftazidime
7995,ceftolozane-tazobactam
7995,ceftriaxone
7995,cefuroxime
7995,cephalothin
7995,gentamicin
7995,nalidixic acid
7995,nitrofurantoin
7995,tetracycline
7995,tigecycline
7995,tobramycin
7995,trimethoprim-sulfamethoxazole
7996,ampicillin-sulbactam
7996,ampicillin
7996,aztreonam
7996,cefazolin
7996,cefepime
7996,cefotaxime
7996,cefpodoxime
7996,ceftazidime
7996,ceftolozane-tazobactam
7996,ceftriaxone
7996,cefuroxime
7996,cephalothin
7996,ciprofloxacin
7996,gentamicin
7996,nitrofurantoin
7996,tobramycin
7996,trimethoprim-sulfamethoxazole
7997,ampicillin-sulbactam
7997,ampicillin
7997,cefazolin
7997,cefepime
7997,cefotaxime
7997,cefpodoxime
7997,ceftriaxone
7997,cefuroxime
7997,cephalothin
7997,nitrofurantoin
7997,tetracycline
7997,tobramycin
7997,trimethoprim-sulfamethoxazole
7998,amikacin
7998,ampicillin-sulbactam
7998,ampicillin
7998,aztreonam
7998,cefazolin
7998,cefepime
7998,cefotaxime
7998,cefpodoxime
7998,ceftazidime
7998,ceftolozane-tazobactam
7998,ceftriaxone
7998,cefuroxime
7998,cephalothin
7998,ciprofloxacin
7998,gentamicin
7998,moxifloxacin
7998,nalidixic acid
7998,piperacillin-tazobactam
7998,tetracycline
7998,tobramycin
7998,trimethoprim-sulfamethoxazole
7999,ampicillin-sulbactam
7999,ampicillin
7999,aztreonam
7999,cefazolin
7999,cefotaxime
7999,cefotetan
7999,cefoxitin
7999,cefpodoxime
7999,ceftazidime
7999,ceftolozane-tazobactam
7999,ceftriaxone
7999,cefuroxime
7999,cephalothin
7999,ciprofloxacin
7999,levofloxacin
7999,moxifloxacin
7999,nalidixic acid
7999,nitrofurantoin
7999,piperacillin-tazobactam
7999,trimethoprim-sulfamethoxazole
8000,ampicillin-sulbactam
8000,ampicillin
8000,aztreonam
8000,cefazolin
8000,cefepime
8000,cefotaxime
8000,cefpodoxime
8000,ceftazidime
8000,ceftolozane-tazobactam
8000,ceftriaxone
8000,cefuroxime
8000,cephalothin
8000,gentamicin
8000,nitrofurantoin
8000,tetracycline
8000,tobramycin
8000,trimethoprim-sulfamethoxazole
8001,ampicillin-sulbactam
8001,ampicillin
8001,aztreonam
8001,cefazolin
8001,cefotaxime
8001,cefpodoxime
8001,ceftazidime
8001,ceftriaxone
8001,cefuroxime
8001,cephalothin
8001,nitrofurantoin
8002,ampicillin-sulbactam
8002,ampicillin
8002,aztreonam
8002,cefazolin
8002,cefotaxime
8002,cefpodoxime
8002,ceftazidime
8002,ceftriaxone
8002,cefuroxime
8002,cephalothin
8002,ciprofloxacin
8002,gentamicin
8002,levofloxacin
8002,moxifloxacin
8002,nalidixic acid
8002,nitrofurantoin
8002,tetracycline
8002,tigecycline
8002,trimethoprim-sulfamethoxazole
8003,ampicillin
8004,ampicillin
8004,nitrofurantoin
8005,ampicillin
8005,nalidixic acid
8005,nitrofurantoin
8005,tetracycline
8006,ertapenem
8006,imipenem
8006,meropenem
8007,ertapenem
8008,ampicillin-sulbactam
8008,ampicillin
8008,aztreonam
8008,cefazolin
8008,cefepime
8008,cefotaxime
8008,cefoxitin
8008,ceftazidime
8008,ceftolozane-tazobactam
8008,ceftriaxone
8008,ciprofloxacin
8008,doripenem
8008,ertapenem
8008,gentamicin
8008,imipenem
8008,levofloxacin
8008,meropenem
8008,piperacillin-tazobactam
8008,tobramycin
8008,trimethoprim-sulfamethoxazole
8009,amoxicillin-clavulanic acid
8009,ampicillin-sulbactam
8009,ampicillin
8009,cefazolin
8009,ertapenem
8009,imipenem
8015,tetracycline
8016,tetracycline
8019,ciprofloxacin
8019,erythromycin
8019,tetracycline
8020,tetracycline
8021,tetracycline
8023,tetracycline
8024,tetracycline
8025,tetracycline
8039,ciprofloxacin
8039,nalidixic acid
8039,tetracycline
8041,ciprofloxacin
8041,nalidixic acid
8041,tetracycline
8042,ciprofloxacin
8042,nalidixic acid
8042,tetracycline
8043,ciprofloxacin
8043,nalidixic acid
8043,tetracycline
8044,ciprofloxacin
8044,nalidixic acid
8044,tetracycline
8045,ciprofloxacin
8045,nalidixic acid
8045,tetracycline
8046,ciprofloxacin
8046,nalidixic acid
8046,tetracycline
8047,ciprofloxacin
8047,nalidixic acid
8047,tetracycline
8048,ciprofloxacin
8048,nalidixic acid
8048,tetracycline
8049,ciprofloxacin
8049,nalidixic acid
8049,tetracycline
8050,ciprofloxacin
8050,nalidixic acid
8050,tetracycline
8051,ciprofloxacin
8051,nalidixic acid
8051,tetracycline
8052,ciprofloxacin
8052,nalidixic acid
8052,tetracycline
8053,ciprofloxacin
8053,nalidixic acid
8053,tetracycline
8054,ciprofloxacin
8054,nalidixic acid
8054,tetracycline
8055,ciprofloxacin
8055,nalidixic acid
8055,tetracycline
8056,ciprofloxacin
8056,nalidixic acid
8056,tetracycline
8057,ciprofloxacin
8057,nalidixic acid
8057,tetracycline
8058,tetracycline
8063,tetracycline
8064,gentamicin
8064,tetracycline
8065,ciprofloxacin
8065,gentamicin
8065,nalidixic acid
8065,tetracycline
8066,gentamicin
8066,tetracycline
8067,ciprofloxacin
8067,gentamicin
8067,nalidixic acid
8067,tetracycline
8068,gentamicin
8068,tetracycline
8069,ciprofloxacin
8069,nalidixic acid
8070,ciprofloxacin
8070,nalidixic acid
8071,ciprofloxacin
8071,nalidixic acid
8072,ciprofloxacin
8072,nalidixic acid
8073,ciprofloxacin
8073,nalidixic acid
8074,ciprofloxacin
8074,nalidixic acid
8075,ciprofloxacin
8075,nalidixic acid
8076,ciprofloxacin
8076,nalidixic acid
8077,ciprofloxacin
8077,nalidixic acid
8078,ciprofloxacin
8078,nalidixic acid
8079,ciprofloxacin
8079,nalidixic acid
8080,ciprofloxacin
8080,nalidixic acid
8081,ciprofloxacin
8081,nalidixic acid
8082,ciprofloxacin
8082,nalidixic acid
8083,ciprofloxacin
8083,nalidixic acid
8084,ciprofloxacin
8084,nalidixic acid
8085,tetracycline
8087,tetracycline
8089,tetracycline
8090,tetracycline
8093,tetracycline
8105,tetracycline
8106,tetracycline
8107,tetracycline
8108,ciprofloxacin
8108,nalidixic acid
8108,tetracycline
8109,ciprofloxacin
8109,nalidixic acid
8109,tetracycline
8110,ciprofloxacin
8110,clindamycin
8110,nalidixic acid
8110,tetracycline
8111,ciprofloxacin
8111,nalidixic acid
8111,tetracycline
8112,tetracycline
8113,tetracycline
8114,tetracycline
8116,tetracycline
8124,chloramphenicol
8124,tetracycline
8125,erythromycin
8125,trimethoprim-sulfamethoxazole
8126,erythromycin
8127,erythromycin
8128,clindamycin
8128,erythromycin
8128,tetracycline
8129,clindamycin
8129,erythromycin
8129,tetracycline
8130,erythromycin
8131,tetracycline
8132,tetracycline
8133,tetracycline
8134,tetracycline
8135,tetracycline
8136,tetracycline
8137,ciprofloxacin
8137,tetracycline
8139,tetracycline
8140,tetracycline
8142,tetracycline
8145,ciprofloxacin
8145,erythromycin
8145,tetracycline
8148,tetracycline
8149,tetracycline
8150,tetracycline
8151,trimethoprim-sulfamethoxazole
8152,ampicillin
8152,ceftazidime
8152,ceftriaxone
8153,ampicillin
8153,ceftazidime
8153,ceftriaxone
8153,fosfomycin
